"page_num","page","links","abc","brand","name","price","rating","number_of_rating","size1","size2","size3","oldname","size","othersize1","othersize2","othersize3","biggestsize","dollarvalue","perml","per30ml"
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/nars/light-reflecting-treatment-lotion-I-053366/?cgpath=skincare-serums",9,"NARS","light reflecting treatment lotion 200ml","$72.00","5.0","(3 reviews)",NA,NA,NA,"Light Reflecting Treatment Lotion 200ml",200,0,0,0,200,72,0.36,10.8
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/elizabeth-arden/advanced-ceramide-twist-lift-set-I-069541/?cgpath=skincare-serums",9,"Elizabeth Arden","advanced ceramide twist & lift set 340ml","$155.00","0","(Write a review)",NA,NA,NA,"Advanced Ceramide Twist & Lift Set 340ml",340,0,0,0,340,155,0.455882352941176,13.6764705882353
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/juice-beauty/green-apple-brightening-essence-I-035448/?cgpath=skincare-serums",9,"Juice Beauty","green apple brightening essence 120ml","$65.00","4.7","(15 reviews)",NA,NA,NA,"Green Apple Brightening Essence 120ml",120,0,0,0,120,65,0.541666666666667,16.25
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/elizabeth-arden/retinol-ceramide-capsules-smooth-renew-I-069543/?cgpath=skincare-serums",9,"Elizabeth Arden","retinol ceramide capsules smooth & renew 272ml","$160.00","0","(Write a review)",NA,NA,NA,"Retinol Ceramide Capsules Smooth & Renew 272ml",272,0,0,0,272,160,0.588235294117647,17.6470588235294
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/elizabeth-arden/hyaluronic-acid-ceramide-capsules-plumping-hydration-I-069542/?cgpath=skincare-serums",9,"Elizabeth Arden","hyaluronic acid ceramide capsules plumping hydration 272ml","$160.00","0","(Write a review)",NA,NA,NA,"Hyaluronic Acid Ceramide Capsules Plumping Hydration 272ml",272,0,0,0,272,160,0.588235294117647,17.6470588235294
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/fig1/retinol-body-serum-I-067360/?cgpath=skincare-serums",9,"Fig.1","retinol body serum 100ml","$63.00","4.9","(36 reviews)",NA,NA,NA,"Retinol Body Serum 100 ml",100,0,0,0,100,63,0.63,18.9
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/kiehls/calendula-emulsion-I-069227/?cgpath=skincare-serums",9,"Kiehl's","calendula emulsion 125ml","$82.00","0","(Write a review)",NA,NA,NA,"Calendula Emulsion 125ml",125,0,0,0,125,82,0.656,19.68
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/origins/dr-weil-mega-mushroom-fortifying-emulsion-I-067626/?cgpath=skincare-serums",9,"Origins","dr. weil mega-mushroom fortifying emulsion 100ml","$71.00","0","(Write a review)",NA,NA,NA,"Dr. Weil Mega-Mushroom Fortifying Emulsion 100ml",100,0,0,0,100,71,0.71,21.3
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/kosas/plump-juicy-vegan-collagen-spray-on-serum-I-058218/?cgpath=skincare-serums",9,"Kosas","plump + juicy vegan collagen spray-on serum 100ml","$80.00","4.3","(43 reviews)",NA,NA,NA,"Plump + Juicy Vegan Collagen Spray-On Serum 100ml",100,0,0,0,100,80,0.8,24
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/mecca-max/the-break-up-blemish-busting-serum-I-049211/?cgpath=skincare-serums",9,"MECCA MAX","the break-up blemish busting serum 30ml","$25.00","4.5","(229 reviews)",NA,NA,NA,"THE BREAK-UP Blemish Busting Serum 30ML",30,0,0,0,30,25,0.833333333333333,25
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/officine-universelle-buly/gascony-plum-oil-I-064651/?cgpath=skincare-serums",6,"Officine Universelle Buly","gascony plum oil 30ml","$25.00","0","(Write a review)","0 ",NA,NA,"Gascony Plum Oil 30ml",30,0,0,0,30,25,0.833333333333333,25
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/glow-recipe/cloudberry-essence-toner-I-064875/?cgpath=skincare-serums",9,"Glow Recipe","cloudberry essence toner 75ml","$63.00","4.6","(94 reviews)",NA,NA,NA,"Cloudberry Essence Toner 75ml",75,0,0,0,75,63,0.84,25.2
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/facegym/collagen-infusion-serum-I-058355/?cgpath=skincare-serums",9,"FaceGym","collagen infusion serum 100ml","$84.00","3.0","(2 reviews)",NA,NA,NA,"Collagen Infusion Serum 100ml",100,0,0,0,100,84,0.84,25.2
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/mecca-max/watercooler-calming-hydration-serum-I-049216/?cgpath=skincare-serums",9,"MECCA MAX","watercooler calming hydration serum 30ml","$26.00","4.6","(691 reviews)",NA,NA,NA,"WATERCOOLER Calming Hydration Serum 30ML",30,0,0,0,30,26,0.866666666666667,26
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/frank-body/hydrating-hyaluronic-acid-serum-I-048988/?cgpath=skincare-serums",9,"Frank Body","hydrating hyaluronic acid serum 30ml","$26.00","4.5","(246 reviews)",NA,NA,NA,"Hydrating Hyaluronic Acid Serum 30ml",30,0,0,0,30,26,0.866666666666667,26
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/frank-body/collagen-boost-serum-I-055354/?cgpath=skincare-serums",9,"Frank Body","collagen boost serum 30ml","$26.00","4.4","(52 reviews)",NA,NA,NA,"Collagen Boost Serum 30ml",30,0,0,0,30,26,0.866666666666667,26
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/skinstitut/multi-active-oil-V-059292/?cgpath=skincare-serums",9,"Skinstitut","multi-active oil 50ml","$49.00","4.0","(1 reviews)","50ml ","1 ","2 ","Multi-Active Oil 50ml",50,50,0,0,50,49,0.98,29.4
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/alpha-h/generation-glow-daily-resurfacing-essence-I-054179/?cgpath=skincare-serums",9,"Alpha-H","generation glow daily resurfacing essence 100ml","$99.95","3.0","(1 reviews)",NA,NA,NA,"Generation Glow Daily Resurfacing Essence 100ml",100,0,0,0,100,99.95,0.9995,29.985
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/mecca-cosmetica/to-save-face-spf50-brightening-sun-serum-V-055119/?cgpath=skincare-serums",9,"MECCA COSMETICA","to save face spf50+ brightening sun serum 50ml","$50.00","4.3","(756 reviews)","50ml ","1 ","2 ","To Save Face SPF50+ Brightening Sun Serum 50ml",50,50,0,0,50,50,1,30
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/frank-body/rewind-retinol-serum-I-049321/?cgpath=skincare-serums",9,"Frank Body","rewind retinol serum 30ml","$32.00","4.6","(192 reviews)",NA,NA,NA,"Rewind Retinol Serum 30ml",30,0,0,0,30,32,1.06666666666667,32
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/summer-fridays/shade-drops-mineral-milk-I-057653/?cgpath=skincare-serums",9,"Summer Fridays","shade drops mineral milk 50ml","$60.00","4.6","(56 reviews)",NA,NA,NA,"Shade Drops Mineral Milk 50ml",50,0,0,0,50,60,1.2,36
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/kit/rebalancing-concentrate-I-054290/?cgpath=skincare-serums",9,"kit:","rebalancing concentrate 30ml","$37.00","4.4","(39 reviews)",NA,NA,NA,"Rebalancing Concentrate 30ML",30,0,0,0,30,37,1.23333333333333,37
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/kit/brightening-concentrate-I-054288/?cgpath=skincare-serums",9,"kit:","brightening concentrate 30ml","$37.00","4.3","(68 reviews)",NA,NA,NA,"Brightening Concentrate 30ML",30,0,0,0,30,37,1.23333333333333,37
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/kit/exfoliating-concentrate-I-054289/?cgpath=skincare-serums",9,"kit:","exfoliating concentrate 30ml","$37.00","4.7","(35 reviews)",NA,NA,NA,"Exfoliating Concentrate 30ML",30,0,0,0,30,37,1.23333333333333,37
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/kit/smoothing-concentrate-I-059191/?cgpath=skincare-serums",9,"kit:","smoothing concentrate 30ml","$37.00","4.3","(23 reviews)",NA,NA,NA,"Smoothing Concentrate 30ML",30,0,0,0,30,37,1.23333333333333,37
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/alpha-h/dawn-to-dusk-spf50-serum-I-063439/?cgpath=skincare-serums",9,"Alpha-H","dawn to dusk spf50+ serum 50ml","$64.95","5.0","(2 reviews)",NA,NA,NA,"Dawn to Dusk SPF50+ Serum 50ml",50,0,0,0,50,64.95,1.299,38.97
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/dermalogica/clearstart-breakout-clearing-booster-I-033228/?cgpath=skincare-serums",9,"Dermalogica","clearstart breakout clearing booster 30ml","$39.50","4.4","(215 reviews)",NA,NA,NA,"ClearStart Breakout Clearing Booster 30ml",30,0,0,0,30,39.5,1.31666666666667,39.5
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/horace/vitamin-c-glycolic-acid-serum-I-063585/?cgpath=skincare-serums",9,"Horace","vitamin c + glycolic acid serum 30ml","$40.00","4.7","(6 reviews)",NA,NA,NA,"Vitamin C + Glycolic Acid Serum 30ml",30,0,0,0,30,40,1.33333333333333,40
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/kit/face-serum-I-054286/?cgpath=skincare-serums",9,"kit:","(f)a.c.e serum 30ml","$40.00","4.6","(105 reviews)",NA,NA,NA,"(F)A.C.E Serum 30ML",30,0,0,0,30,40,1.33333333333333,40
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/horace/salicylic-acid-niacinamide-serum-I-063583/?cgpath=skincare-serums",9,"Horace","salicylic acid + niacinamide serum 30ml","$40.00","5.0","(1 reviews)",NA,NA,NA,"Salicylic Acid + Niacinamide Serum 30ml",30,0,0,0,30,40,1.33333333333333,40
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/horace/hyaluronic-acid-panthenol-serum-I-063584/?cgpath=skincare-serums",9,"Horace","hyaluronic acid + panthenol serum 30ml","$40.00","5.0","(1 reviews)",NA,NA,NA,"Hyaluronic Acid + Panthenol Serum 30ml",30,0,0,0,30,40,1.33333333333333,40
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/kiehls/age-defender-power-serum-I-041345/?cgpath=skincare-serums",9,"Kiehl's","age defender power serum 75ml","$101.00","4.9","(53 reviews)",NA,NA,NA,"Age Defender Power Serum 75ml",75,0,0,0,75,101,1.34666666666667,40.4
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/officine-universelle-buly/raspberry-seed-oil-I-064650/?cgpath=skincare-serums",6,"Officine Universelle Buly","raspberry seed oil 30ml","$41.00","0","(Write a review)","0 ",NA,NA,"Raspberry Seed Oil 30ml",30,0,0,0,30,41,1.36666666666667,41
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/naked-sundays/cabana-clear-spf50-serum-I-067286/?cgpath=skincare-serums",9,"Naked Sundays","cabana clear spf50 serum 30ml","$42.00","4.8","(16 reviews)",NA,NA,NA,"Cabana Clear SPF50 Serum 30ml",30,0,0,0,30,42,1.4,42
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/verso/hydration-serum-10ml-I-064572/?cgpath=skincare-serums",9,"VERSO","hydration serum","$42.00","3.7","(3 reviews)","30ml ","10ml ",NA,"Hydration Serum",0,30,10,0,30,42,1.4,42
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/glow-recipe/watermelon-glow-niacinamide-dew-drops-V-047284/?cgpath=skincare-serums",9,"Glow Recipe","watermelon glow niacinamide dew drops™","$33.00 - $58.00","4.7","(1732 reviews)","15ml ","40ml ",NA,"Watermelon Glow Niacinamide Dew Drops™",0,15,40,0,40,58,1.45,43.5
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/glow-recipe/watermelon-glow-niacinamide-tinted-hue-drops-I-066237/?cgpath=skincare-serums",9,"Glow Recipe","watermelon glow niacinamide tinted hue drops™ 40ml","$58.00","4.5","(150 reviews)",NA,NA,NA,"Watermelon Glow Niacinamide Tinted Hue Drops™ 40ml",40,0,0,0,40,58,1.45,43.5
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/beautybio/glofacial-original-concentrate-I-064879/?cgpath=skincare-serums",9,"BeautyBio","glofacial original concentrate 50ml","$75.00","0","(Write a review)",NA,NA,NA,"GLOfacial Original Concentrate 50ml",50,0,0,0,50,75,1.5,45
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/fig1/retinol-night-cream-no-2-refill-I-067345/?cgpath=skincare-serums",9,"Fig.1","retinol night cream no. 2 - refill 50ml","$78.00","4.9","(27 reviews)",NA,NA,NA,"Retinol Night Cream No. 2 - Refill 50 ml",50,0,0,0,50,78,1.56,46.8
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/omorovicza/acid-solution-I-049120/?cgpath=skincare-serums",9,"Omorovicza","acid solution 100ml","$157.00","0","(Write a review)",NA,NA,NA,"Acid Solution 100ml",100,0,0,0,100,157,1.57,47.1
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/kiehls/ultra-pure-high-potency-15-hyaluronic-acid-serum-I-060986/?cgpath=skincare-serums",9,"Kiehl's","ultra pure high-potency 1.5% hyaluronic acid serum 30ml","$48.00","4.6","(44 reviews)",NA,NA,NA,"Ultra Pure High-Potency 1.5% Hyaluronic Acid Serum 30ml",30,0,0,0,30,48,1.6,48
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/kiehls/ultra-pure-high-potency-98-glycolic-acid-serum-I-060987/?cgpath=skincare-serums",9,"Kiehl's","ultra pure high-potency 9.8% glycolic acid serum 30ml","$48.00","4.5","(14 reviews)",NA,NA,NA,"Ultra Pure High-Potency 9.8% Glycolic Acid Serum 30ml",30,0,0,0,30,48,1.6,48
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/go-to/much-plumper-skin-I-055539/?cgpath=skincare-serums",9,"Go-To","much plumper skin 30ml","$48.00","4.8","(1541 reviews)",NA,NA,NA,"Much Plumper Skin 30ml",30,0,0,0,30,48,1.6,48
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/kiehls/ultra-pure-high-potency-50-niacinamide-serum-I-060985/?cgpath=skincare-serums",9,"Kiehl's","ultra pure high-potency 5.0% niacinamide serum 30ml","$48.00","4.7","(24 reviews)",NA,NA,NA,"Ultra Pure High-Potency 5.0% Niacinamide Serum 30ml",30,0,0,0,30,48,1.6,48
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/fig1/niacinamide-treatment-refill-I-067342/?cgpath=skincare-serums",9,"Fig.1","niacinamide treatment - refill 30ml","$48.00","4.8","(72 reviews)",NA,NA,NA,"Niacinamide Treatment - Refill 30 ml",30,0,0,0,30,48,1.6,48
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/drunk-elephant/b-hydra-intensive-hydration-serum-I-025400/?cgpath=skincare-serums",9,"Drunk Elephant","b-hydra™ intensive hydration serum 50ml","$86.00","4.5","(1256 reviews)",NA,NA,NA,"B-Hydra™ Intensive Hydration Serum 50ml",50,0,0,0,50,86,1.72,51.6
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/mario-badescu/hyaluronic-dew-drop-serum-I-045373/?cgpath=skincare-serums",9,"Mario Badescu","hyaluronic dew drop serum 29ml","$50.00","4.6","(22 reviews)",NA,NA,NA,"Hyaluronic Dew Drop Serum 29ML",29,0,0,0,29,50,1.72413793103448,51.7241379310345
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/fig1/hydrating-balancing-toner-I-067350/?cgpath=skincare-serums",9,"Fig.1","hydrating & balancing toner 30ml","$53.00","4.7","(32 reviews)",NA,NA,NA,"Hydrating & Balancing Toner 30 ml",30,0,0,0,30,53,1.76666666666667,53
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/mecca-cosmetica/replenishing-niacinamide-serum-V-057860/?cgpath=skincare-serums",9,"MECCA COSMETICA","replenishing niacinamide serum 30ml","$55.00","4.5","(114 reviews)","30ml ","1 ","2 ","Replenishing Niacinamide Serum 30ml",30,30,0,0,30,55,1.83333333333333,55
6,"https://www.mecca.com/en-au/skincare/facial-serums/?page=6","https://www.mecca.com/en-au/fig1/vitamin-c15-treatment-refill-I-067340/?cgpath=skincare-serums",9,"Fig.1","vitamin c15% treatment - refill 30ml","$55.00","4.7","(52 reviews)",NA,NA,NA,"Vitamin C15% Treatment - Refill 30 ml",30,0,0,0,30,55,1.83333333333333,55
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/fig1/niacinamide-treatment-I-067333/?cgpath=skincare-serums",9,"Fig.1","niacinamide treatment 30ml","$56.00","4.9","(76 reviews)",NA,NA,NA,"Niacinamide Treatment 30 ml",30,0,0,0,30,56,1.86666666666667,56
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/officine-universelle-buly/raspberry-seed-oil-I-047929/?cgpath=skincare-serums",6,"Officine Universelle Buly","raspberry seed oil 50ml","$94.00","5.0","(3 reviews)","0 ",NA,NA,"Raspberry Seed Oil 50ml",50,0,0,0,50,94,1.88,56.4
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/ere-perez/australian-blue-cypress-face-nectar-I-044972/?cgpath=skincare-serums",9,"Ere Perez","australian blue cypress face nectar 30ml","$57.00","4.7","(32 reviews)",NA,NA,NA,"Australian Blue Cypress Face Nectar 30ml",30,0,0,0,30,57,1.9,57
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/cultured/biome-one-serum-I-053951/?cgpath=skincare-serums",9,"Cultured","biome one serum 60ml","$115.00","4.5","(102 reviews)",NA,NA,NA,"Biome One Serum 60ml",60,0,0,0,60,115,1.91666666666667,57.5
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/goop/goopglow-glow-lotion-I-052014/?cgpath=skincare-serums",6,"GOOP","goopglow glow lotion 50ml","$96.00","4.9","(11 reviews)","0 ",NA,NA,"GOOPGLOW Glow Lotion 50 ml",50,0,0,0,50,96,1.92,57.6
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/mecca-cosmetica/skin-brightening-vitamin-c-serum-I-048123/?cgpath=skincare-serums",9,"MECCA COSMETICA","skin brightening vitamin c serum 30ml","$58.00","4.1","(803 reviews)",NA,NA,NA,"Skin Brightening Vitamin C Serum 30ml",30,0,0,0,30,58,1.93333333333333,58
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/conserving-beauty/conserve-you-face-oil-V-055330/?cgpath=skincare-serums",9,"Conserving Beauty","conserve you face oil","$20.00 - $58.00","4.8","(53 reviews)","30ml ","10ml ",NA,"Conserve You Face Oil",0,30,10,0,30,58,1.93333333333333,58
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/ere-perez/quandong-green-booster-serum-I-044971/?cgpath=skincare-serums",9,"Ere Perez","quandong green booster serum 30ml","$58.00","4.4","(66 reviews)",NA,NA,NA,"Quandong Green Booster Serum 30ml",30,0,0,0,30,58,1.93333333333333,58
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/go-to/much-brighter-skin-I-052030/?cgpath=skincare-serums",9,"Go-To","much brighter skin 30ml","$59.00","4.7","(1354 reviews)",NA,NA,NA,"Much Brighter Skin 30ml",30,0,0,0,30,59,1.96666666666667,59
8,"https://www.mecca.com/en-au/skincare/facial-serums/?page=8","https://www.mecca.com/en-au/kylie-skin/clarifying-facial-oil-I-050036/?cgpath=skincare-serums",6,"Kylie Skin","clarifying facial oil 20ml","$41.00","4.4","(26 reviews)","0 ",NA,NA,"Clarifying Facial Oil 20ml",20,0,0,0,20,41,2.05,61.5
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/kiehls/clearly-corrective-brightening-smoothing-moisture-treatment-I-041351/?cgpath=skincare-serums",9,"Kiehl's","clearly corrective brightening & smoothing moisture treatment 50ml","$103.00","4.7","(104 reviews)",NA,NA,NA,"Clearly Corrective Brightening & Smoothing Moisture Treatment 50ml",50,0,0,0,50,103,2.06,61.8
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/ere-perez/white-tea-phyto-retinol-elixir-I-056299/?cgpath=skincare-serums",9,"Ere Perez","white tea phyto-retinol elixir 30ml","$62.00","5.0","(8 reviews)",NA,NA,NA,"White Tea Phyto-Retinol Elixir 30ml",30,0,0,0,30,62,2.06666666666667,62
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/drunk-elephant/b-goldi-bright-drops-I-062815/?cgpath=skincare-serums",9,"Drunk Elephant","b-goldi bright drops 30ml","$63.00","4.6","(249 reviews)",NA,NA,NA,"B-Goldi Bright Drops 30ml",30,0,0,0,30,63,2.1,63
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/fig1/vitamin-c15-treatment-I-067331/?cgpath=skincare-serums",9,"Fig.1","vitamin c15% treatment 30ml","$63.00","4.6","(59 reviews)",NA,NA,NA,"Vitamin C15% Treatment 30 ml",30,0,0,0,30,63,2.1,63
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/korres/greek-yoghurt-probiotic-skin-supplement-serum-30ml-I-056985/?cgpath=skincare-serums",6,"Korres","greek yoghurt probiotic skin-supplement serum 30ml","$65.00","4.7","(27 reviews)","0 ",NA,NA,"Greek Yoghurt Probiotic Skin-Supplement Serum 30ml",30,0,0,0,30,65,2.16666666666667,65
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/skinstitut/10-vitamin-c-serum-I-059377/?cgpath=skincare-serums",9,"Skinstitut","10% vitamin c serum 30ml","$69.00","5.0","(1 reviews)",NA,NA,NA,"10% Vitamin C Serum 30ml",30,0,0,0,30,69,2.3,69
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/skinstitut/10-niacinamide-power-serum-I-059379/?cgpath=skincare-serums",9,"Skinstitut","10% niacinamide power serum 30ml","$69.00","4.8","(4 reviews)",NA,NA,NA,"10% Niacinamide Power Serum 30ml",30,0,0,0,30,69,2.3,69
5,"https://www.mecca.com/en-au/skincare/facial-serums/?page=5","https://www.mecca.com/en-au/skinstitut/1-hyaluronic-serum-I-059378/?cgpath=skincare-serums",9,"Skinstitut","1% hyaluronic serum 30ml","$69.00","5.0","(2 reviews)",NA,NA,NA,"1% Hyaluronic Serum 30ml",30,0,0,0,30,69,2.3,69
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/glow-recipe/strawberry-smooth-bha-aha-salicylic-serum-I-053205/?cgpath=skincare-serums",9,"Glow Recipe","strawberry smooth bha + aha salicylic serum™ 30ml","$70.00","4.6","(833 reviews)",NA,NA,NA,"Strawberry Smooth BHA + AHA Salicylic Serum™ 30ml",30,0,0,0,30,70,2.33333333333333,70
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/mecca-cosmetica/restoring-retinol-serum-V-056047/?cgpath=skincare-serums",9,"MECCA COSMETICA","restoring retinol serum 30ml","$70.00","4.3","(104 reviews)","30ml ","1 ","2 ","Restoring Retinol Serum 30ML",30,30,0,0,30,70,2.33333333333333,70
7,"https://www.mecca.com/en-au/skincare/facial-serums/?page=7","https://www.mecca.com/en-au/lancome/clarifique-watery-emulsion-I-067713/?cgpath=skincare-serums",9,"Lancome","clarifique watery emulsion 75ml","$176.00","4.7","(10 reviews)",NA,NA,NA,"Clarifique Watery Emulsion 75ml",75,0,0,0,75,176,2.34666666666667,70.4
3,"https://www.mecca.com/en-au/skincare/facial-serums/?page=3","https://www.mecca.com/en-au/bareminerals/skinlongevity-long-life-herb-serum-I-043544/?cgpath=skincare-serums",9,"bareMinerals","skinlongevity long life herb serum 50ml","$118.00","4.4","(35 reviews)",NA,NA,NA,"SKINLONGEVITY Long Life Herb Serum 50ml",50,0,0,0,50,118,2.36,70.8
4,"https://www.mecca.com/en-au/skincare/facial-serums/?page=4","https://www.mecca.com/en-au/kate-somerville/dermal-quench-liquid-lift-advanced-wrinkle-treatment-V-014688/?cgpath=skincare-serums",9,"Kate Somerville","dermal quench liquid lift advanced wrinkle treatment","$53.00 - $183.00","4.0","(44 reviews)","75ml ","1 ","2 ","Dermal Quench Liquid Lift Advanced Wrinkle Treatment",0,75,0,0,75,183,2.44,73.2
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/glow-recipe/avocado-ceramide-recovery-serum-I-049106/?cgpath=skincare-serums",9,"Glow Recipe","avocado ceramide recovery serum 30ml","$75.00","4.7","(919 reviews)",NA,NA,NA,"Avocado Ceramide Recovery Serum 30ml",30,0,0,0,30,75,2.5,75
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/glow-recipe/plum-plump-hyaluronic-serum-V-854374/?cgpath=skincare-serums",9,"Glow Recipe","plum plump hyaluronic serum 30ml","$75.00","4.7","(1529 reviews)","30ml ","1 ","2 ","Plum Plump Hyaluronic Serum 30ML",30,30,0,0,30,75,2.5,75
2,"https://www.mecca.com/en-au/skincare/facial-serums/?page=2","https://www.mecca.com/en-au/glow-recipe/pomegranate-peptide-serum-I-058883/?cgpath=skincare-serums",9,"Glow Recipe","pomegranate peptide serum 30ml","$75.00","4.4","(29 reviews)",NA,NA,NA,"Pomegranate Peptide Serum 30ml",30,0,0,0,30,75,2.5,75
1,"https://www.mecca.com/en-au/skincare/facial-serums/?page=1","https://www.mecca.com/en-au/dr-jart/pore-remedy-pha-exfoliating-serum-I-070000/?cgpath=skincare-serums",9,"Dr. Jart+","pore remedy pha exfoliating serum 30ml","$76.00","4.0","(1 reviews)",NA,NA,NA,"Pore Remedy PHA Exfoliating Serum 30ml",30,0,0,0,30,76,2.53333333333333,76
